city,date,rate,district
Port Blair,2018-10-20,70.54,Andaman and Nicobar Islands
Port Blair,2018-10-22,70.08,Andaman and Nicobar Islands
Port Blair,2018-10-23,70.0,Andaman and Nicobar Islands
Port Blair,2018-10-24,69.92,Andaman and Nicobar Islands
Port Blair,2018-10-26,69.59,Andaman and Nicobar Islands
Port Blair,2018-10-29,68.67,Andaman and Nicobar Islands
Port Blair,2018-10-30,68.51,Andaman and Nicobar Islands
Port Blair,2018-11-01,68.36,Andaman and Nicobar Islands
Port Blair,2018-11-02,68.2,Andaman and Nicobar Islands
Port Blair,2018-11-05,67.68,Andaman and Nicobar Islands
Port Blair,2018-11-06,67.57,Andaman and Nicobar Islands
Port Blair,2018-11-12,66.85,Andaman and Nicobar Islands
Port Blair,2018-11-13,66.74,Andaman and Nicobar Islands
Port Blair,2018-11-15,66.62,Andaman and Nicobar Islands
Port Blair,2018-11-16,66.47,Andaman and Nicobar Islands
Port Blair,2018-11-19,66.32,Andaman and Nicobar Islands
Port Blair,2018-11-20,65.87,Andaman and Nicobar Islands
Port Blair,2018-11-22,65.53,Andaman and Nicobar Islands
Port Blair,2018-11-23,65.19,Andaman and Nicobar Islands
Port Blair,2018-11-26,64.29,Andaman and Nicobar Islands
Port Blair,2018-11-27,63.94,Andaman and Nicobar Islands
Port Blair,2018-11-28,63.53,Andaman and Nicobar Islands
Port Blair,2018-11-29,63.25,Andaman and Nicobar Islands
Port Blair,2018-11-30,62.94,Andaman and Nicobar Islands
Port Blair,2018-12-01,62.66,Andaman and Nicobar Islands
Port Blair,2018-12-02,62.41,Andaman and Nicobar Islands
Port Blair,2018-12-03,62.17,Andaman and Nicobar Islands
Port Blair,2018-12-04,61.98,Andaman and Nicobar Islands
Port Blair,2018-12-06,61.65,Andaman and Nicobar Islands
Port Blair,2018-12-07,61.32,Andaman and Nicobar Islands
Port Blair,2018-12-10,60.81,Andaman and Nicobar Islands
Port Blair,2018-12-11,60.73,Andaman and Nicobar Islands
Port Blair,2018-12-13,60.82,Andaman and Nicobar Islands
Port Blair,2018-12-17,61.02,Andaman and Nicobar Islands
Port Blair,2018-12-18,61.1,Andaman and Nicobar Islands
Port Blair,2018-12-21,60.96,Andaman and Nicobar Islands
Port Blair,2018-12-24,60.46,Andaman and Nicobar Islands
Port Blair,2018-12-25,60.4,Andaman and Nicobar Islands
Port Blair,2018-12-27,60.36,Andaman and Nicobar Islands
Port Blair,2018-12-28,60.2,Andaman and Nicobar Islands
Port Blair,2018-12-31,59.61,Andaman and Nicobar Islands
Port Blair,2019-01-02,59.46,Andaman and Nicobar Islands
Port Blair,2019-01-04,59.29,Andaman and Nicobar Islands
Port Blair,2019-01-07,59.34,Andaman and Nicobar Islands
Port Blair,2019-01-08,59.35,Andaman and Nicobar Islands
Port Blair,2019-01-09,59.34,Andaman and Nicobar Islands
Port Blair,2019-01-10,59.66,Andaman and Nicobar Islands
Port Blair,2019-01-11,59.82,Andaman and Nicobar Islands
